customer_id,signup_date,plan,industry,region,mrr,acv,seats,contract_type,churn,churn_date,nps_score,health_score,feature_adoption_pct,monthly_logins,support_tickets_30d,api_calls_30d,expansion_mrr,sales_rep,cs_tier,payment_method,acquisition_channel
CUST-00518,"April 09, 2023",Growth,HealthTech,Latin America,102.08,1041.22,11,Monthly,1,2023-09-03,79.0,33.14,11.1,0.6,13,132,0.0,Alice Chen,Bronze,Credit Card,Referral
CUST-01995,24/11/2021,Growth,E-Commerce,Latin America,95.12,1141.44,15,Annual,0,,-100.0,18.29,9.7,15.2,29,1197,0.0,Bob Martinez,Bronze,Credit Card,Social Media
CUST-01070,"May 29, 2022",Business,LegalTech,North America,308.22,3698.64,13,Annual,0,,-74.0,51.13,41.7,20.0,5,9165,0.0,Eva Rossi,Silver,Credit Card,Direct
CUST-00477,20/06/2023,Enterprise,EDTECH,Europe,1085.54,28658.26,454,Multi-Year,0,,,0.0,8.0,19.3,2,2069,0.0,Bob Martinez,Gold,Credit Card,Paid Search
CUST-00158,"November 26, 2023",Growth,EdTech,North America,97.82,997.76,9,Monthly,0,,30.0,46.51,49.7,2.0,5,36050,0.0,N/A,Silver,Credit Card,Direct
CUST-01244,2021-05-28,Starter,EdTech,North America,30.0,306.0,4,Monthly,1,2022-02-13,-48.0,36.52,46.5,14.5,25,807,0.0,Alice Chen,Bronze,Bank Transfer,Social Media
CUST-01196,"October 01, 2022",Growth,FinTech,Europe,100.46,1024.69,8,Monthly,1,2022-12-31,94.0,49.28,38.3,0.4,3,183,0.0,Carol Singh,Silver,PayPal,Social Media
CUST-00017,"February 12, 2022",Starter,Cybersecurity,Asia-Pacific,29.75,303.45,4,Monthly,0,,54.0,64.77,35.1,29.8,15,211,0.0,Carol Singh,Bronze,PayPal,Paid Search
CUST-01536,2022-10-09,Business,Logistics,Asia-Pacific,308.3,3699.6,43,Annual,0,,84.0,65.11,19.4,27.1,8,3213,0.0,Eva Rossi,Silver,Credit Card,Social Media
CUST-01073,22/02/2021,Starter,FinTech,North America,30.76,369.12,4,Annual,0,,-51.0,51.11,18.9,22.6,2,2425,10.87,Alice Chen,Bronze,Bank Transfer,Organic Search
CUST-01982,"April 28, 2022",Growth,E-Commerce,Europe,100.11,1021.12,11,Monthly,1,2023-06-15,-8.0,59.83,53.2,31.0,23,925,0.0,Alice Chen,Silver,PayPal,Paid Search
CUST-00547,2022-12-18,Growth,Real Estate,Europe,98.02,999.8,8,Monthly,0,,,0.0,18.6,6.4,10,303,0.0,Bob Martinez,Silver,Credit Card,Paid Search
CUST-01540,08-28-2023,Starter,Cybersecurity,North America,31.92,325.58,2,Monthly,0,,62.0,34.09,21.7,9.0,26,268,14.05,Carol Singh,Bronze,Credit Card,Referral
CUST-00659,20/03/2022,Enterprise,Real Estate,Asia-Pacific,958.08,11496.96,340,Annual,0,,69.0,33.28,12.8,10.2,26,3967,0.0,Eva Rossi,Platinum,Credit Card,Paid Search
CUST-01717,30/05/2021,Growth,EdTech,Europe,96.09,980.12,7,Monthly,0,,73.0,48.41,44.3,6.7,13,77,0.0,Bob Martinez,Silver,Credit Card,Email Campaign
CUST-01020,09-16-2022,Growth,MarTech,Europe,100.14,1021.43,14,Monthly,0,,-18.0,49.85,77.8,14.1,23,183,0.0,David Kim,Silver,Bank Transfer,Organic Search
CUST-01672,2022-01-08,Free,FinTech,Asia-Pacific,0,0.0,2,Annual,1,2023-05-24,30.0,28.81,7.6,12.6,28,753,0.0,N/A,Bronze,Bank Transfer,Product Hunt
CUST-01505,11/02/2021,Starter,E-Commerce,Middle East & Africa,27.54,280.91,5,Monthly,0,,69.0,61.03,70.5,7.9,7,46,13.22,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-00960,"April 17, 2022",Enterprise,HR Tech,Asia-Pacific,1032.98,27270.67,313,Multi-Year,0,,-65.0,31.55,35.3,8.4,16,356,495.8,Carol Singh,Gold,Credit Card,Paid Search
CUST-01892,2021-10-27,Growth,LegalTech,  North America  ,105.26,1263.12,15,Annual,0,,-81.0,54.24,38.9,31.0,14,277,0.0,N/A,Silver,Credit Card,Referral
CUST-00284,08-07-2022,Starter,Cybersecurity,North America,27.78,283.36,3,Monthly,0,,-42.0,30.22,4.3,5.3,3,3462,0.0,N/A,Bronze,PayPal,
CUST-00798,01-03-2021,Growth,Real Estate,Europe,107.22,1286.64,13,Annual,0,,-20.0,46.85,32.2,21.9,18,5243,0.0,Carol Singh,Silver,Credit Card,Referral
CUST-01684,2022-04-07,Starter,E-Commerce,Europe,26.2,267.24,3,Monthly,1,2023-04-25,-79.0,26.47,27.0,11.3,22,180,0.0,N/A,Bronze,Credit Card,Direct
CUST-00226,01-05-2021,Free,E-Commerce,Europe,0,0.0,1,Annual,0,,-5.0,42.31,78.5,7.5,27,970,0.0,N/A,Bronze,PayPal,Social Media
CUST-00027,15/11/2021,Business,Cybersecurity,Latin America,305.97,3120.89,43,Monthly,0,,11.0,25.73,20.4,1.9,20,1448,139.09,Alice Chen,Silver,Credit Card,Product Hunt
CUST-01781,20/01/2023,Growth,FinTech,Middle East & Africa,118.43,1207.99,6,Monthly,0,,-10.0,39.34,22.2,16.2,18,1777,0.0,Carol Singh,Bronze,PayPal,Social Media
CUST-00438,2023-09-01,Growth,LegalTech,North America,92.89,1114.68,7,Annual,1,2025-02-19,-79.0,53.03,64.7,11.9,0,5854,0.0,N/A,Silver,PayPal,
CUST-01959,2023-07-29,Business,Logistics,North America,316.25,3225.75,16,Monthly,0,,-73.0,14.12,5.1,5.4,23,10221,49.71,David Kim,Silver,Credit Card,Product Hunt
CUST-01389,27/07/2021,Business,Cybersecurity,North America,311.68,8228.35,45,Multi-Year,1,2021-09-12,19.0,44.63,23.7,6.5,1,1057,0.0,David Kim,Silver,Bank Transfer,Paid Search
CUST-00230,08-08-2022,Enterprise,Real Estate,North America,986.04,26031.46,305,Multi-Year,0,,-52.0,32.89,46.0,0.3,9,3900,132.43,David Kim,Platinum,Bank Transfer,Product Hunt
CUST-00038,07-30-2023,Growth,EdTech,Middle East & Africa,99.31,1012.96,8,Monthly,0,,-97.0,37.82,82.0,4.4,17,3320,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00750,"August 18, 2023",Free,HealthTech,Europe,0,0.0,3,Monthly,0,,42.0,58.91,22.1,23.5,7,1411,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01046,05-05-2021,Free,HealthTech,Asia-Pacific,0,0.0,2,Annual,0,,12.0,52.86,38.3,29.8,28,1975,0.0,N/A,Bronze,PayPal,Social Media
CUST-01399,"December 06, 2021",Growth,E-Commerce,North America,95.85,977.67,10,Monthly,0,,88.0,65.53,42.5,23.4,13,509,0.0,Alice Chen,Silver,Credit Card,Direct
CUST-00470,06-15-2022,Free,MarTech,Latin America,0,0.0,2,Annual,1,2023-07-28,71.0,33.11,41.8,2.9,29,7989,0.0,N/A,Bronze,Invoice,Email Campaign
CUST-01702,2021-02-28,Starter,HealthTech,  North America  ,28.65,292.23,5,Monthly,0,,99.0,32.77,18.1,0.8,20,80,13.44,Alice Chen,Bronze,Credit Card,Social Media
CUST-01978,24/05/2022,Growth,HealthTech,Asia-Pacific,97.98,999.4,5,Monthly,0,,-72.0,40.01,50.2,16.0,20,1742,0.0,Bob Martinez,Silver,Invoice,Direct
CUST-00688,"April 16, 2021",Free,Real Estate,Latin America,0,0.0,2,Monthly,0,,11.0,31.97,25.7,13.6,30,4761,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01854,02-22-2022,Free,Logistics,Europe,0,0.0,3,Monthly,1,2023-04-16,-36.0,28.37,34.1,1.8,15,548,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00640,2022-09-20,Business,Real Estate,North America,288.61,3463.32,20,Annual,0,,65.0,84.01,82.8,31.0,11,337,0.0,Grace Liu,Gold,Invoice,Organic Search
CUST-01722,2023-09-19,Free,FinTech,Middle East & Africa,0,0.0,3,Annual,0,,-61.0,26.15,18.8,8.9,18,10882,0.0,N/A,Bronze,Invoice,Product Hunt
CUST-01219,"December 16, 2023",Growth,FinTech,North America,99.38,1192.56,9,Annual,0,,-61.0,21.17,19.9,10.3,28,1990,0.0,David Kim,Bronze,Credit Card,Social Media
CUST-01159,08-01-2021,Enterprise,E-Commerce,North America,1018.52,26888.93,454,Multi-Year,1,2022-08-11,-49.0,29.83,28.0,15.5,28,284,0.0,Eva Rossi,Gold,Credit Card,Paid Search
CUST-01416,2023-08-04,Enterprise,MarTech,Middle East & Africa,1028.91,27163.22,389,Multi-Year,1,2024-11-28,6.0,44.79,15.1,14.8,7,271,0.0,David Kim,Gold,Credit Card,Paid Search
CUST-01528,"May 10, 2021",Growth,FinTech,Latin America,97.79,1173.48,5,Annual,0,,-39.0,,29.3,7.3,14,3790,0.0,David Kim,Bronze,Invoice,Direct
CUST-01665,"October 12, 2022",Free,HR Tech,Middle East & Africa,0,0.0,3,Monthly,1,2023-04-11,,0.0,71.0,2.1,21,944,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-01301,20/06/2023,Starter,MarTech,Europe,$30.34,309.47,5,Monthly,0,,-61.0,,13.5,6.7,15,2036,14.16,Alice Chen,Bronze,Invoice,Organic Search
CUST-01833,"September 23, 2022",Business,E-Commerce,North America,312.1,3183.42,36,Monthly,0,,-62.0,42.05,41.9,10.0,6,1327,0.0,Carol Singh,Silver,PayPal,Referral
CUST-00801,2021-04-22,Starter,Logistics,Asia-Pacific,$29.33,299.17,5,Monthly,0,,-63.0,11.24,7.7,5.4,30,238,0.0,Carol Singh,Bronze,Credit Card,Paid Search
CUST-01604,"February 01, 2023",Growth,Cybersecurity,Europe,96.76,1161.12,13,Annual,0,,23.0,49.51,32.8,14.5,10,2449,0.0,N/A,Bronze,Credit Card,Direct
CUST-00161,"May 23, 2022",Business,MarTech,Asia-Pacific,293.52,3522.24,7,Annual,0,,9.0,52.54,28.9,13.4,0,1663,0.0,Eva Rossi,Silver,PayPal,Social Media
CUST-00957,2021-04-11,Free,EdTech,North America,0,0.0,3,Monthly,0,,44.0,56.96,75.2,0.0,0,1089,0.0,N/A,Bronze,Credit Card,
CUST-01187,2021-07-07,Enterprise,Real Estate,North America,918.75,11025.0,27,Annual,0,,54.0,41.79,25.7,6.9,12,91,0.0,Bob Martinez,Gold,Invoice,Direct
CUST-00822,"April 06, 2022",Starter,EdTech,Europe,27.18,277.24,3,Monthly,0,,-5.0,30.83,14.0,5.3,12,35,0.0,David Kim,Bronze,PayPal,Referral
CUST-01691,07-17-2022,Business,HealthTech,Asia-Pacific,324.48,3309.7,29,Monthly,0,,44.0,33.5,45.3,5.0,29,1241,0.0,Grace Liu,Gold,Bank Transfer,Product Hunt
CUST-00878,12-14-2023,Free,Real Estate,Latin America,0,0.0,3,Monthly,0,,-14.0,31.21,9.3,0.5,1,126,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-00914,2023-06-02,Starter,HR Tech,Europe,30.06,306.61,4,Monthly,0,,-75.0,37.73,42.0,4.1,2,14202,10.07,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-00153,"February 16, 2022",Growth,HR Tech,Asia-Pacific,96.5,1158.0,9,Annual,0,,-79.0,26.72,34.4,13.4,28,603,0.0,David Kim,Silver,Credit Card,Organic Search
CUST-01847,2022-01-26,Starter,Real Estate,North America,29.12,297.02,5,Monthly,0,,-37.0,33.79,36.9,2.5,9,285,0.0,Bob Martinez,Bronze,Bank Transfer,Partner
CUST-01787,2022-08-15,Growth,Logistics,Latin America,100.42,1205.04,14,Annual,0,,,0.0,39.4,13.5,28,763,19.82,Bob Martinez,Bronze,Bank Transfer,Direct
CUST-00510,09-27-2023,Free,Logistics,North America,0,0.0,2,Annual,0,,-50.0,49.27,66.8,8.5,6,4305,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01136,10-03-2022,Starter,Real Estate,Europe,28.21,338.52,2,Annual,0,,53.0,41.25,27.4,1.1,5,122,0.0,Carol Singh,Bronze,Invoice,Organic Search
CUST-01251,2022-10-04,Free,Logistics,Asia-Pacific,$0,0.0,1,Monthly,1,2023-05-17,-99.0,22.87,34.4,4.6,18,1415,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01673,"September 22, 2021",Growth,E-Commerce,North America,98.42,1003.88,10,Monthly,1,2022-01-12,-75.0,62.94,76.4,24.3,9,390,0.0,David Kim,Bronze,Credit Card,Paid Search
CUST-00104,"February 21, 2023",Free,FinTech,Europe,0,0.0,1,Monthly,0,,5.0,46.45,34.3,14.8,13,345,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01446,04-20-2021,Free,MarTech,North America,0,0.0,3,Monthly,0,,-58.0,,52.1,7.2,15,1072,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01444,02-24-2021,Growth,E-Commerce,Asia-Pacific,107.41,1095.58,10,Monthly,0,,-80.0,46.12,29.3,31.0,22,2211,39.62,Bob Martinez,Bronze,PayPal,Organic Search
CUST-01748,24/05/2022,Free,MarTech,Europe,0,0.0,3,Annual,0,,78.0,42.59,14.2,3.3,4,1312,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00587,26/01/2021,Starter,Real Estate,North America,28.96,347.52,2,Annual,0,,-69.0,27.83,21.4,14.1,23,513,0.0,Alice Chen,Bronze,Credit Card,Partner
CUST-01779,"January 20, 2023",Growth,E-Commerce,Middle East & Africa,101.52,1218.24,9,Annual,0,,-99.0,31.47,55.4,11.8,25,4323,26.14,Bob Martinez,Silver,Bank Transfer,Paid Search
CUST-01144,"July 10, 2021",Growth,E-Commerce,Europe,93.32,1119.84,5,Annual,0,,30.0,42.64,13.1,12.1,9,1734,0.0,Carol Singh,Silver,Invoice,Social Media
CUST-00054,"July 18, 2023",Free,HealthTech,North America,0,0.0,2,Monthly,1,2023-09-11,-25.0,38.33,28.6,3.7,2,1259,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00152,2022-03-10,Starter,MarTech,Europe,27.55,330.6,3,Annual,0,,-29.0,40.04,34.7,3.3,1,8542,0.0,Alice Chen,Bronze,PayPal,Product Hunt
CUST-00404,"August 29, 2022",Growth,EdTech,North America,105.89,1270.68,14,Annual,1,2023-12-15,31.0,46.54,46.3,7.8,12,535,0.0,Carol Singh,Silver,Credit Card,Organic Search
CUST-01953,2023-08-17,Free,E-Commerce,North America,0,0.0,1,Monthly,0,,95.0,56.81,74.4,14.8,29,107,0.0,N/A,Bronze,Bank Transfer,Paid Search
CUST-00208,"August 06, 2023",Growth,LegalTech,North America,94.18,1130.16,8,Annual,0,,18.0,36.97,49.1,3.9,20,589,0.0,N/A,Silver,Credit Card,Email Campaign
CUST-01905,10-09-2021,Starter,E-Commerce,North America,28.82,293.96,4,Monthly,0,,36.0,37.71,59.4,0.3,21,124,14.28,David Kim,Bronze,Invoice,Paid Search
CUST-01123,"August 23, 2021",Starter,EDTECH,Europe,27.65,282.03,1,Monthly,1,2021-10-04,-95.0,29.2,35.1,5.0,10,3611,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-01760,2021-02-17,Growth,FinTech,North America,98.07,1176.84,8,Annual,0,,-7.0,25.51,12.7,1.1,13,341,0.0,Carol Singh,Silver,Credit Card,Partner
CUST-00009,05-15-2023,Business,EdTech,Europe,294.95,7786.68,38,Multi-Year,0,,61.0,60.41,58.3,9.8,4,107,0.0,Frank Osei,Silver,Bank Transfer,Organic Search
CUST-01015,2023-04-17,Enterprise,Logistics,North America,1043.34,27544.18,272,Multi-Year,0,,-36.0,29.91,27.2,1.4,9,866,0.0,Bob Martinez,Gold,Invoice,Email Campaign
CUST-01806,03/04/2021,Free,e-commerce,Latin America,0,0.0,2,Monthly,0,,74.0,47.14,33.4,0.4,1,599,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01061,2022-03-01,Growth,MarTech,Asia-Pacific,101.44,1217.28,6,Annual,1,2023-08-15,53.0,43.2,29.5,6.6,11,4848,0.0,Carol Singh,Silver,Bank Transfer,Paid Search
CUST-00453,27/11/2023,Growth,FinTech,Asia-Pacific,98.46,1181.52,8,Annual,0,,91.0,49.83,39.2,13.4,21,166,0.0,N/A,Silver,Credit Card,
CUST-00254,"September 03, 2021",Starter,Logistics,Europe,28.85,294.27,3,Monthly,0,,,0.0,49.5,27.7,25,1512,12.38,Bob Martinez,Bronze,Credit Card,Direct
CUST-01328,2023-10-24,Growth,MarTech,Europe,92.77,946.25,4,Monthly,1,2024-11-21,-70.0,23.15,6.8,0.8,4,61,0.0,Alice Chen,Bronze,Bank Transfer,Organic Search
CUST-00897,2022-04-26,Enterprise,HR Tech,North America,989.95,11879.4,393,Annual,0,,38.0,60.41,31.0,23.4,8,22,462.65,Bob Martinez,Platinum,PayPal,Organic Search
CUST-01743,18/07/2021,Enterprise,Logistics,North America,957.11,25267.7,414,Multi-Year,0,,-98.0,32.45,29.6,20.7,25,4138,0.0,Carol Singh,Platinum,Credit Card,Referral
CUST-00881,23/10/2021,Free,HealthTech,North America,0,0.0,2,Monthly,0,,-65.0,14.47,18.2,5.0,29,955,0.0,N/A,Bronze,Bank Transfer,Direct
CUST-01596,04-29-2022,Starter,FinTech,Latin America,29.56,301.51,4,Monthly,0,,-51.0,22.74,27.6,8.5,28,2898,14.4,David Kim,Bronze,Credit Card,
CUST-01899,06-10-2022,Free,LegalTech,North America,0,0.0,1,Monthly,0,,31.0,47.14,79.3,3.7,20,204,0.0,N/A,Bronze,Bank Transfer,Paid Search
CUST-00624,2023-11-25,Growth,E-Commerce,Latin America,99.91,1198.92,6,Annual,0,,67.0,65.45,63.1,19.1,13,915,0.0,Alice Chen,Silver,Credit Card,Paid Search
CUST-00346,05-24-2022,Growth,EdTech,Europe,103.43,1054.99,3,Monthly,0,,-66.0,55.18,52.8,20.6,6,4392,0.0,David Kim,Bronze,Invoice,Organic Search
CUST-01712,09-17-2023,Growth,Real Estate,North America,93.22,950.84,12,Monthly,0,,-28.0,39.75,44.4,5.4,9,2971,0.0,Alice Chen,Silver,PayPal,Paid Search
CUST-00263,06/10/2022,Starter,Logistics,Europe,30.41,310.18,1,Monthly,0,,-11.0,32.97,38.0,0.0,11,15557,0.0,N/A,Bronze,Credit Card,
CUST-01635,"October 17, 2022",Business,LegalTech,North America,312.07,3183.11,5,Monthly,1,2023-03-17,46.0,33.43,12.7,4.5,14,144,0.0,Grace Liu,Gold,Invoice,Referral
CUST-01322,08-06-2023,Free,MarTech,Europe,0,0.0,3,Annual,0,,-58.0,28.74,21.7,14.5,24,7006,0.0,N/A,Bronze,Bank Transfer,Referral
CUST-01439,"June 15, 2023",Free,HR Tech,Asia-Pacific,0,0.0,1,Monthly,0,,69.0,64.42,13.9,26.2,3,3620,0.0,N/A,Bronze,Bank Transfer,Organic Search
CUST-00151,17/05/2023,Free,Cybersecurity,North America,$0,0.0,1,Monthly,1,2024-06-19,100.0,52.92,31.3,6.4,4,167,0.0,N/A,Bronze,Bank Transfer,Product Hunt
CUST-00473,"December 04, 2023",Free,LegalTech,North America,0,0.0,1,Annual,0,,-8.0,54.03,45.2,20.6,13,460,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00641,2023-01-26,Starter,HR Tech,Asia-Pacific,28.41,289.78,5,Monthly,0,,-61.0,14.31,18.4,2.3,26,1302,0.0,N/A,Bronze,PayPal,Paid Search
CUST-01993,2023-08-12,Starter,LegalTech,Middle East & Africa,27.97,335.64,3,Annual,0,,-33.0,20.06,24.2,0.1,21,54775,11.84,Alice Chen,Bronze,Credit Card,Referral
CUST-01893,2022-08-18,Starter,MarTech,North America,27.77,283.25,5,Monthly,1,2023-01-07,92.0,63.2,40.0,31.0,27,6829,0.0,Alice Chen,Bronze,,Direct
CUST-00551,"March 05, 2021",Business,Real Estate,Europe,$315.95,3222.69,43,Monthly,0,,71.0,47.38,41.5,1.2,5,382,0.0,Bob Martinez,Gold,Credit Card,
CUST-01790,10-30-2023,Starter,LegalTech,Asia-Pacific,28.93,295.09,1,Monthly,0,,-7.0,41.78,23.2,11.9,9,2885,0.0,Alice Chen,Bronze,PayPal,Paid Search
CUST-00929,2022-06-05,Business,LegalTech,Asia-Pacific,285.56,2912.71,44,Monthly,0,,29.0,45.58,48.2,1.6,5,2174,0.0,Eva Rossi,Silver,PayPal,Email Campaign
CUST-00489,11-09-2021,Growth,HealthTech,Middle East & Africa,102.7,1232.4,5,Annual,1,2023-01-26,-75.0,35.27,11.9,10.2,1,287,0.0,N/A,Bronze,Bank Transfer,
CUST-01822,11-05-2023,Starter,Real Estate,North America,29.31,298.96,5,Monthly,0,,58.0,,44.2,2.0,27,1842,0.0,Carol Singh,Bronze,PayPal,
CUST-01172,"February 23, 2021",Starter,E-Commerce,North America,30.63,312.43,2,Monthly,1,2021-12-28,-19.0,44.7,49.7,10.7,13,440,0.0,Carol Singh,Bronze,Credit Card,Product Hunt
CUST-00147,01/09/2023,Starter,Cybersecurity,Europe,25.92,264.38,1,Monthly,0,,-44.0,49.72,45.1,26.1,22,1917,0.0,Bob Martinez,Bronze,Credit Card,Partner
CUST-01714,2023-04-12,Free,FinTech,Latin America,0,0.0,1,Annual,0,,-88.0,53.08,79.5,14.5,9,374,0.0,N/A,Bronze,Credit Card,Partner
CUST-01939,10-12-2023,Starter,FinTech,Europe,28.32,339.84,5,Annual,0,,-55.0,38.09,46.9,11.9,18,2006,0.0,Bob Martinez,Bronze,Invoice,Social Media
CUST-00403,05/04/2023,Free,EdTech,Asia-Pacific,0,0.0,3,Annual,0,,2.0,33.1,23.2,2.0,9,1240,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00955,"July 17, 2022",Business,EdTech,Europe,305.04,3111.41,44,Monthly,0,,30.0,49.89,39.3,9.4,6,344,0.0,Bob Martinez,Gold,PayPal,Organic Search
CUST-01888,2021-09-07,Starter,Cybersecurity,North America,27.02,275.6,5,Monthly,0,,,0.0,30.0,6.7,8,1153,13.15,Carol Singh,Bronze,Invoice,Social Media
CUST-00660,09-19-2023,Business,Logistics,North America,291.88,3502.56,21,Annual,0,,-54.0,28.52,43.1,2.4,17,969,108.73,Eva Rossi,Gold,Bank Transfer,Direct
CUST-01373,2023-05-18,Starter,LEGALTECH,Europe,31.55,321.81,3,Monthly,1,2023-07-26,-42.0,,20.7,8.4,14,778,0.0,Carol Singh,Bronze,Credit Card,Partner
CUST-00464,2023-10-31,Business,EdTech,North America,316.54,8356.66,41,Multi-Year,0,,-8.0,46.2,21.1,12.4,2,1738,0.0,Grace Liu,Silver,Bank Transfer,Organic Search
CUST-01350,2021-04-18,Starter,LegalTech,North America,29.12,297.02,3,Monthly,0,,-15.0,30.48,51.0,0.7,21,1862,0.0,N/A,Bronze,PayPal,Partner
CUST-00187,13/07/2021,Starter,Logistics,Middle East & Africa,27.05,275.91,2,Monthly,1,2022-03-12,49.0,66.41,47.8,20.5,4,4179,0.0,N/A,Bronze,PayPal,Social Media
CUST-01148,24/09/2021,Starter,EdTech,North America,27.37,279.17,2,Monthly,0,,-58.0,12.88,7.1,4.7,27,1563,0.0,Bob Martinez,Bronze,,Email Campaign
CUST-01225,2021-01-16,Growth,LegalTech,North America,103.39,1240.68,13,Annual,0,,,0.0,38.5,0.6,0,376,0.0,Alice Chen,Silver,PayPal,Organic Search
CUST-00609,"August 10, 2023",Growth,EdTech,Asia-Pacific,98.04,1176.48,3,Annual,0,,-89.0,44.27,42.4,10.8,0,238,0.0,Carol Singh,Bronze,Credit Card,
CUST-00144,27/12/2023,Starter,LegalTech,Latin America,30.91,315.28,1,Monthly,0,,-90.0,29.9,52.4,2.6,14,225,0.0,N/A,Bronze,Invoice,Organic Search
CUST-00752,2023-04-05,Free,HR Tech,Europe,0,0.0,2,Monthly,1,2024-04-05,31.0,62.75,62.7,17.4,9,76,0.0,N/A,Bronze,,Organic Search
CUST-01535,"March 27, 2021",Business,EdTech,Europe,279.38,3352.56,12,Annual,0,,96.0,39.34,16.0,5.1,15,820,0.0,Alice Chen,Gold,PayPal,Product Hunt
CUST-00982,25/10/2023,Free,Real Estate,North America,0,0.0,2,Monthly,0,,-69.0,35.51,36.0,5.8,6,340,0.0,N/A,Bronze,Credit Card,Product Hunt
CUST-00198,11-26-2022,Growth,Logistics,Latin America,100.74,1027.55,15,Monthly,1,2023-11-28,-30.0,49.66,13.3,31.0,17,2009,0.0,Alice Chen,Silver,PayPal,Social Media
CUST-01634,29/06/2021,Growth,Logistics,North America,101.37,1216.44,4,Annual,1,2022-12-06,,0.0,55.0,8.1,4,557,0.0,David Kim,Silver,PayPal,Paid Search
CUST-00884,2021-06-03,Business,HR Tech,North America,312.19,3184.34,7,Monthly,0,,86.0,59.46,42.1,8.5,0,813,0.0,Grace Liu,Silver,PayPal,Referral
CUST-00280,2022-12-16,Starter,LegalTech,Europe,30.08,360.96,3,Annual,1,2024-05-03,12.0,52.39,40.8,18.2,13,9012,0.0,Bob Martinez,Bronze,PayPal,
CUST-00294,08-25-2021,Starter,HR Tech,Latin America,31.46,377.52,5,Annual,0,,13.0,37.66,42.8,5.7,18,105,0.0,Alice Chen,Bronze,Invoice,Direct
CUST-01834,02-24-2021,Starter,Logistics,North America,31.14,317.63,1,Monthly,0,,-67.0,28.8,42.6,3.5,16,18990,0.0,Carol Singh,Bronze,Credit Card,Direct
CUST-00401,"April 17, 2023",Free,MarTech,Asia-Pacific,$0,0.0,1,Monthly,0,,10.0,45.67,32.7,12.6,11,979,0.0,N/A,Bronze,Bank Transfer,Paid Search
CUST-00123,2022-09-04,Growth,MarTech,Europe,101.12,1213.44,7,Annual,0,,47.0,52.02,8.0,16.8,2,124,0.0,Bob Martinez,Silver,Invoice,Email Campaign
CUST-01208,06-25-2023,Free,hr tech,North America,0,0.0,3,Monthly,0,,,0.0,16.9,3.2,3,3479,0.0,N/A,Bronze,PayPal,Product Hunt
CUST-00203,2023-07-08,Growth,Cybersecurity,North America,101.03,1030.51,15,Monthly,0,,21.0,33.4,18.4,10.8,22,171,11.46,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-01463,26/08/2023,Free,HealthTech,North America,0,0.0,1,Monthly,0,,-27.0,27.59,46.3,1.1,22,201,0.0,N/A,Bronze,PayPal,Paid Search
CUST-00836,2021-10-24,Free,Real Estate,North America,0,0.0,2,Monthly,0,,88.0,59.17,46.6,6.6,0,4676,0.0,N/A,Bronze,PayPal,Paid Search
CUST-00247,"November 07, 2023",Free,EdTech,North America,0,0.0,2,Annual,0,,-42.0,59.7,32.1,29.9,7,476,0.0,N/A,Bronze,PayPal,Organic Search
CUST-01440,"July 07, 2021",Starter,FinTech,Europe,29.43,353.16,4,Annual,0,,-97.0,52.95,37.6,26.9,7,3707,0.0,Carol Singh,Bronze,Credit Card,Social Media
CUST-01842,02-18-2023,Starter,EdTech,North America,28.32,288.86,2,Monthly,0,,22.0,59.46,53.1,31.0,28,553,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01912,"April 22, 2022",Business,Cybersecurity,Asia-Pacific,300.08,3060.82,14,Monthly,1,2022-07-26,-100.0,34.45,41.5,6.2,6,2914,0.0,Carol Singh,Silver,Credit Card,Social Media
CUST-01708,"March 04, 2021",Starter,Logistics,Asia-Pacific,28.77,293.45,2,Monthly,0,,86.0,74.34,25.8,31.0,3,1823,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-01891,"December 08, 2022",Growth,E-Commerce,Asia-Pacific,99.52,1015.1,4,Monthly,0,,36.0,52.6,54.5,17.2,21,237,36.01,David Kim,Silver,PayPal,Social Media
CUST-01154,05-17-2023,Growth,Cybersecurity,North America,100.34,1204.08,4,Annual,0,,23.0,66.9,75.2,15.2,4,3033,0.0,N/A,Silver,Credit Card,Social Media
